Time,Algae Concentration (mg/L),Average - Input 1 (mV),Average - Input 2 (mV),Average - Input 3 (mV)
2020-07-20 08:00:00,0.08405800000000001,97.33333333333331,77.66666666666666,118.5
2020-07-20 08:30:00,0.08405800000000001,98.11111111111109,77.83333333333333,118.33333333333334
2020-07-20 09:00:00,0.08405800000000001,97.22222222222223,77.5,117.5
2020-07-20 09:30:00,0.08405800000000001,97.0,77.66666666666667,117.66666666666669
2020-07-20 10:00:00,0.08405800000000001,97.0,77.5,117.5
2020-07-20 10:30:00,0.08405800000000001,96.77777777777777,77.5,116.83333333333331
2020-07-20 11:00:00,0.08405800000000001,96.88888888888887,77.5,117.5
2020-07-20 11:30:00,0.08405800000000001,95.88888888888891,77.0,116.5
2020-07-20 12:00:00,0.08405800000000001,97.0,76.66666666666666,117.5
2020-07-20 12:30:00,0.08405800000000001,96.0,76.83333333333334,116.83333333333331
2020-07-20 13:00:00,0.08405800000000001,96.11111111111113,76.83333333333334,115.83333333333331
2020-07-20 13:30:00,0.08405800000000001,95.55555555555556,76.83333333333333,115.33333333333334
2020-07-20 14:00:00,0.08405800000000001,95.44444444444444,76.33333333333334,114.66666666666666
2020-07-20 14:30:00,0.08405800000000001,95.66666666666669,77.5,114.66666666666666
2020-07-20 15:00:00,0.08405800000000001,95.22222222222223,76.5,114.0
2020-07-20 15:30:00,0.08405800000000001,94.88888888888891,77.16666666666667,113.33333333333334
2020-07-20 16:00:00,0.08405800000000001,94.44444444444444,76.50000000000001,113.16666666666666
2020-07-20 16:30:00,0.08405800000000001,94.2222222222222,76.50000000000001,112.66666666666666
2020-07-20 17:00:00,0.08405800000000001,94.44444444444444,77.16666666666667,112.5
2020-07-20 17:30:00,0.08405800000000001,94.0,77.16666666666667,112.5
2020-07-20 18:00:00,0.08405800000000001,94.77777777777777,78.0,112.5
2020-07-20 18:30:00,0.08405800000000001,93.44444444444444,77.0,112.16666666666666
2020-07-20 19:00:00,0.08405800000000001,93.88888888888887,77.66666666666666,112.16666666666666
2020-07-20 19:30:00,0.08405800000000001,93.77777777777777,77.66666666666666,112.0
2020-07-20 20:00:00,0.08405800000000001,93.88888888888887,77.66666666666666,112.0
2020-07-20 20:30:00,0.08405800000000001,94.11111111111109,77.66666666666666,112.5
2020-07-20 21:00:00,0.08405800000000001,93.0,76.5,112.5
2020-07-20 21:30:00,0.08405800000000001,94.0,76.83333333333334,112.5
2020-07-20 22:00:00,0.08405800000000001,93.88888888888887,76.5,112.5
2020-07-20 22:30:00,0.08405800000000001,93.33333333333331,75.83333333333333,112.16666666666666
2020-07-20 23:00:00,0.08405800000000001,92.88888888888891,75.99999999999999,112.16666666666666
2020-07-20 23:30:00,0.08405800000000001,92.66666666666669,75.66666666666667,112.16666666666666
2020-07-21 00:00:00,0.08405800000000001,92.44444444444444,76.0,112.16666666666666
2020-07-21 00:30:00,0.08405800000000001,92.44444444444444,75.5,112.66666666666669
2020-07-21 01:00:00,0.08405800000000001,92.33333333333331,76.0,112.33333333333331
2020-07-21 01:30:00,0.08405800000000001,92.2222222222222,74.83333333333333,112.0
2020-07-21 02:00:00,0.08405800000000001,91.88888888888887,74.83333333333333,112.0
2020-07-21 02:30:00,0.08405800000000001,92.33333333333331,75.16666666666667,112.33333333333334
2020-07-21 03:00:00,0.08405800000000001,92.0,74.5,112.0
2020-07-21 03:30:00,0.08405800000000001,92.33333333333331,75.5,113.0
2020-07-21 04:00:00,0.08405800000000001,91.66666666666669,74.33333333333333,112.0
2020-07-21 04:30:00,0.08405800000000001,92.11111111111113,74.50000000000001,112.66666666666669
2020-07-21 05:00:00,0.08405800000000001,91.66666666666669,74.0,112.33333333333331
2020-07-21 05:30:00,0.08405800000000001,91.44444444444444,74.0,112.33333333333331
2020-07-21 06:00:00,0.08405800000000001,91.55555555555556,73.33333333333334,112.66666666666669
2020-07-21 06:30:00,0.08405800000000001,91.22222222222223,72.5,112.0
2020-07-21 07:00:00,0.08405800000000001,91.33333333333331,73.0,113.0
2020-07-21 07:30:00,0.08405800000000001,90.7777777777778,72.66666666666667,112.33333333333331
2020-07-21 08:00:00,0.08405800000000001,91.33333333333331,72.83333333333333,112.66666666666669
2020-07-21 08:30:00,0.08405800000000001,91.44444444444444,72.83333333333333,112.66666666666669
2020-07-21 09:00:00,0.08405800000000001,91.44444444444444,72.66666666666667,112.33333333333331
2020-07-21 09:30:00,0.08405800000000001,91.66666666666669,73.0,113.0
2020-07-21 10:00:00,0.08405800000000001,91.33333333333331,71.83333333333334,112.0
2020-07-21 10:30:00,0.08405800000000001,91.7777777777778,72.83333333333334,113.0
2020-07-21 11:00:00,0.08405800000000001,91.33333333333331,72.16666666666666,112.33333333333331
2020-07-21 11:30:00,0.08405800000000001,92.0,72.99999999999999,112.66666666666669
2020-07-21 12:00:00,0.08405800000000001,91.88888888888887,72.83333333333334,112.66666666666669
2020-07-21 12:30:00,0.08405800000000001,91.22222222222223,72.5,112.0
2020-07-21 13:00:00,0.08405800000000001,92.0,73.0,113.0
2020-07-21 13:30:00,0.08405800000000001,91.0,72.5,112.0
2020-07-21 14:00:00,0.08405800000000001,91.66666666666669,73.66666666666667,112.33333333333334
2020-07-21 14:30:00,0.08405800000000001,91.88888888888887,73.33333333333333,112.16666666666666
2020-07-21 15:00:00,0.08405800000000001,92.2222222222222,73.33333333333333,112.0
2020-07-21 15:30:00,0.08405800000000001,92.55555555555556,73.66666666666667,111.5
2020-07-21 16:00:00,0.08405800000000001,92.33333333333331,74.0,111.33333333333334
2020-07-21 16:30:00,0.08405800000000001,92.66666666666669,74.5,111.66666666666666
2020-07-21 17:00:00,0.08405800000000001,92.33333333333331,74.16666666666667,111.5
2020-07-21 17:30:00,0.08405800000000001,92.7777777777778,75.16666666666667,111.0
2020-07-21 18:00:00,0.08405800000000001,93.0,75.16666666666667,110.16666666666669
2020-07-21 18:30:00,0.08405800000000001,92.77777777777777,74.83333333333333,109.66666666666666
2020-07-21 19:00:00,0.08405800000000001,93.33333333333331,75.5,110.33333333333334
2020-07-21 19:30:00,0.08405800000000001,92.66666666666669,75.66666666666667,109.5
2020-07-21 20:00:00,0.08405800000000001,93.33333333333331,76.0,110.0
2020-07-21 20:30:00,0.08405800000000001,92.44444444444444,75.66666666666666,109.66666666666666
2020-07-21 21:00:00,0.08405800000000001,92.66666666666669,75.83333333333334,109.83333333333334
2020-07-21 21:30:00,0.08405800000000001,92.66666666666669,77.00000000000001,109.0
2020-07-21 22:00:00,0.08405800000000001,92.0,76.5,107.5
2020-07-21 22:30:00,0.08405800000000001,93.0,77.5,108.0
2020-07-21 23:00:00,0.08405800000000001,92.0,76.5,106.5
2020-07-21 23:30:00,0.08405800000000001,92.66666666666669,77.16666666666667,106.83333333333331
2020-07-22 00:00:00,0.08405800000000001,92.33333333333331,77.66666666666666,106.66666666666666
